"","type","strike","expiration","mark","bid","ask","vol","update","days_to_expiry","timestamp","spy_close","premium","adj","days_to_expiry_adj","iv","forward","name","delta","gamma","theta","vega"
"138704","P",681,2026-04-17,26.6406,26.6406,26.6406,NA,1774447196952,23.2499678525687,2026-03-25 10:00:02,656.51,2.15059999999999,6,17.2499678525687,0.206357891171938,658.247957476129,"P681.Apr17",-0.73045041741708,0.00963660800069661,-0.229633964821234,0.54885017463947
"138705","C",682,2026-04-17,3.2976,3.2976,3.2976,148,1774447198980,23.2499678525687,2026-03-25 10:00:02,656.51,3.2976,6,17.2499678525687,0.197339712679386,658.247957476129,"C682.Apr17",0.250145345391442,0.00969587554958161,-0.228496023661811,0.528092569355541
"138706","P",682,2026-04-17,27.3751,27.3751,27.3751,NA,1774447199491,23.2499678525687,2026-03-25 10:00:02,656.51,1.88509999999999,6,17.2499678525687,0.205119624570943,658.247957476129,"P682.Apr17",-0.741035470574257,0.00949899649520525,-0.223073399174332,0.53776616385317
"138707","C",683,2026-04-17,3.0123,3.0123,3.0123,NA,1774447195430,23.2499678525687,2026-03-25 10:00:02,656.51,3.0123,6,17.2499678525687,0.195045432627667,658.247957476129,"C683.Apr17",0.238137104195446,0.00955307819473037,-0.219883750857007,0.514265807751422
"138708","P",683,2026-04-17,28.1175,28.1175,28.1175,NA,1774447196950,23.2499678525687,2026-03-25 10:00:02,656.51,1.62749999999999,6,17.2499678525687,0.203775321695721,658.247957476129,"P683.Apr17",-0.751632474362643,0.00935411778137704,-0.216193432536911,0.526093521810843
"138709","C",684,2026-04-17,2.73,2.73,2.73,24,1774447203691,23.2499678525687,2026-03-25 10:00:02,656.51,2.73,6,17.2499678525687,0.192426162845222,658.247957476129,"C684.Apr17",0.22578669468724,0.00940014216008867,-0.210554749640428,0.499237355359154
"138710","P",684,2026-04-17,28.8697,28.8697,28.8697,NA,1774447196950,23.2499678525687,2026-03-25 10:00:02,656.51,1.37969999999999,6,17.2499678525687,0.202366710649803,658.247957476129,"P684.Apr17",-0.762191256239083,0.0092005020954666,-0.209073554937469,0.513876945210847
"138711","C",685,2026-04-17,2.47,2.47,2.47,400,1774447203693,23.2499678525687,2026-03-25 10:00:02,656.51,2.47,6,17.2499678525687,0.189968630708754,658.247957476129,"C685.Apr17",0.213706053449801,0.00922581545471498,-0.201368480450519,0.483721274067451
"138712","P",685,2026-04-17,29.6379,29.6379,29.6379,NA,1774447195943,23.2499678525687,2026-03-25 10:00:02,656.51,1.14789999999999,6,17.2499678525687,0.201053126134793,658.247957476129,"P685.Apr17",-0.772514390078899,0.00903493886500626,-0.202001590745075,0.501354111823102
"138713","C",686,2026-04-17,2.23,2.23,2.23,59,1774447203692,23.2499678525687,2026-03-25 10:00:02,656.51,2.23,6,17.2499678525687,0.187632800893625,658.247957476129,"C686.Apr17",0.201885391269625,0.00903193353338075,-0.192282343252799,0.467733016495348
"138714","P",686,2026-04-17,30.446,30.446,30.446,NA,1774447197453,23.2499678525687,2026-03-25 10:00:02,656.51,0.955999999999992,6,17.2499678525687,0.200493805323495,658.247957476129,"P686.Apr17",-0.78177665625003,0.00884807847081945,-0.196150843992298,0.489619219159851
"138715","C",687,2026-04-17,2.01,2.01,2.01,31,1774447203190,23.2499678525687,2026-03-25 10:00:02,656.51,2.01,6,17.2499678525687,0.185442068487173,658.247957476129,"C687.Apr17",0.190393132410498,0.00881948621089876,-0.183365028157929,0.451398468327309
"138716","P",687,2026-04-17,31.2635,31.2635,31.2635,NA,1774447199490,23.2499678525687,2026-03-25 10:00:02,656.51,0.773499999999991,6,17.2499678525687,0.199926664559171,658.247957476129,"P687.Apr17",-0.790865188909916,0.00865598110234324,-0.190215698963568,0.47763435049239
"138717","C",688,2026-04-17,1.8,1.8,1.8,189,1774447203691,23.2499678525687,2026-03-25 10:00:02,656.51,1.8,6,17.2499678525687,0.183109602736076,658.247957476129,"C688.Apr17",0.178870220644947,0.00859170625172569,-0.174131682110066,0.434209252201089
"138718","P",688,2026-04-17,32.0987,32.0987,32.0987,NA,1774447199491,23.2499678525687,2026-03-25 10:00:02,656.51,0.608699999999992,6,17.2499678525687,0.199597849519923,658.247957476129,"P688.Apr17",-0.799466573771495,0.0084563689629191,-0.184643765818061,0.465852375130883
"138719","C",689,2026-04-17,1.61,1.61,1.61,163,1774447203691,23.2499678525687,2026-03-25 10:00:02,656.51,1.61,6,17.2499678525687,0.180955596195999,658.247957476129,"C689.Apr17",0.167779829989626,0.00834676671624087,-0.165178950022125,0.416868257307015
"138720","P",689,2026-04-17,32.9527,32.9527,32.9527,NA,1774447199492,23.2499678525687,2026-03-25 10:00:02,656.51,0.462699999999991,6,17.2499678525687,0.199574408540502,658.247957476129,"P689.Apr17",-0.807482722381966,0.00825085771801874,-0.179571400410838,0.454477598562546
"138721","C",690,2026-04-17,1.43,1.43,1.43,232,1774447179753,23.2499678525687,2026-03-25 10:00:02,656.51,1.43,6,17.2499678525687,0.178667461036239,658.247957476129,"C690.Apr17",0.15671464194771,0.00808633777695425,-0.15597502369494,0.398754756881977
"138722","P",690,2026-04-17,33.8271,33.8271,33.8271,85,1774447198976,23.2499678525687,2026-03-25 10:00:02,656.51,0.337099999999992,6,17.2499678525687,0.199947051100899,658.247957476129,"P690.Apr17",-0.81478934297214,0.00804144844097569,-0.175176550084365,0.443769875627507
"138723","C",691,2026-04-17,1.27,1.27,1.27,5,1774447180766,23.2499678525687,2026-03-25 10:00:02,656.51,1.27,6,17.2499678525687,0.176612526210956,658.247957476129,"C691.Apr17",0.146217914230616,0.0078118535124489,-0.147205891375171,0.380788764826403
"138724","P",691,2026-04-17,34.7248,34.7248,34.7248,NA,1774447198976,23.2499678525687,2026-03-25 10:00:02,656.51,0.234799999999993,6,17.2499678525687,0.200857264819788,658.247957476129,"P691.Apr17",-0.821204373182946,0.00783049056149109,-0.171726704044481,0.434095263738019
"138725","C",692,2026-04-17,1.13,1.13,1.13,6,1774447203692,23.2499678525687,2026-03-25 10:00:02,656.51,1.13,6,17.2499678525687,0.174855638977606,658.247957476129,"C692.Apr17",0.136411237035321,0.00752759913113485,-0.139012815322026,0.363282651471586
"138726","P",692,2026-04-17,35.6378,35.6378,35.6378,NA,1774447196951,23.2499678525687,2026-03-25 10:00:02,656.51,0.147799999999989,6,17.2499678525687,0.202102870087838,658.247957476129,"P692.Apr17",-0.826988759100549,0.00762181952386974,-0.168871876105469,0.425147544031655
"138727","C",693,2026-04-17,1,1,1,4,1774447203189,23.2499678525687,2026-03-25 10:00:02,656.51,1,6,17.2499678525687,0.173044721076731,658.247957476129,"C693.Apr17",0.126813232171229,0.00723281740650974,-0.130790610220473,0.345441403290863
"138728","P",693,2026-04-17,36.5695,36.5695,36.5695,NA,1774447200014,23.2499678525687,2026-03-25 10:00:02,656.51,0.0794999999999888,6,17.2499678525687,0.203835082483711,658.247957476129,"P693.Apr17",-0.831964815300139,0.00741714083098918,-0.166890547109909,0.417276561704807
"138729","C",694,2026-04-17,0.88,0.88,0.88,1,1774447183952,23.2499678525687,2026-03-25 10:00:02,656.51,0.88,6,17.2499678525687,0.171188225946389,658.247957476129,"C694.Apr17",0.117453927789999,0.00692803265925302,-0.122581630092198,0.327334929067381
"138730","P",694,2026-04-17,37.5345,37.5345,37.5345,NA,1774447197453,23.2499678525687,2026-03-25 10:00:02,656.51,0.0444999999999922,6,17.2499678525687,0.206598031667527,658.247957476129,"P694.Apr17",-0.835481517641372,0.00721866431747502,-0.166764941578371,0.411615346892868
"138731","C",695,2026-04-17,0.78,0.78,0.78,216,1774447203691,23.2499678525687,2026-03-25 10:00:02,656.51,0.78,6,17.2499678525687,0.169804068410303,658.247957476129,"C695.Apr17",0.10907872603055,0.0066254395824499,-0.115315222933747,0.310506947697043
"138732","P",695,2026-04-17,38.4915,38.4915,38.4915,2,1774447200014,23.2499678525687,2026-03-25 10:00:02,656.51,0.00149999999999295,6,17.2499678525687,0.209022242665524,658.247957476129,"P695.Apr17",-0.839260038994958,0.00702790322937056,-0.166040920219848,0.405440201079745
"138733","C",696,2026-04-17,0.68,0.68,0.68,NA,1774447157509,23.2499678525687,2026-03-25 10:00:02,656.51,0.68,6,17.2499678525687,0.167944371290505,658.247957476129,"C696.Apr17",0.100365484097408,0.00630681189316547,-0.107358012767763,0.292337052234357
"138734","P",696,2026-04-17,39.4632,39.4632,39.4632,NA,1774447197958,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0268000000000086,6,17.2499678525687,0.211897464799695,658.247957476129,"P696.Apr17",-0.84234277868359,0.00684516762336272,-0.166137152542732,0.400330225217811
"138735","C",697,2026-04-17,0.6,0.6,0.6,18,1774447156498,23.2499678525687,2026-03-25 10:00:02,656.51,0.6,6,17.2499678525687,0.166698881043121,658.247957476129,"C697.Apr17",0.0928391357397402,0.00600029256501204,-0.100609795187174,0.276066458342148
"138736","P",697,2026-04-17,40.4526,40.4526,40.4526,NA,1774447195942,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.215358681792859,658.247957476129,"P697.Apr17",-0.84459965557452,0.00667151599151909,-0.167297263621956,0.396547711819972
"138737","C",698,2026-04-17,0.52,0.52,0.52,5,1774447174696,23.2499678525687,2026-03-25 10:00:02,656.51,0.52,6,17.2499678525687,0.16497561005177,658.247957476129,"C698.Apr17",0.0850057317280834,0.00567782582259747,-0.093227119415571,0.258529639891907
"138738","P",698,2026-04-17,41.4526,41.4526,41.4526,NA,1774447197453,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.219173586753896,658.247957476129,"P698.Apr17",-0.846340897014872,0.00650674923788734,-0.169104623991117,0.393605190969359
"138739","C",699,2026-04-17,0.46,0.46,0.46,21,1774447156498,23.2499678525687,2026-03-25 10:00:02,656.51,0.46,6,17.2499678525687,0.164083280884661,658.247957476129,"C699.Apr17",0.0786185142143104,0.00538228699860668,-0.0874022710109048,0.243747245023417
"138740","P",699,2026-04-17,42.4526,42.4526,42.4526,NA,1774447200016,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.222966450153617,658.247957476129,"P699.Apr17",-0.848023006785238,0.00634954341703869,-0.170884489754434,0.390742408663134
"138741","C",700,2026-04-17,0.41,0.41,0.41,773,1774447156498,23.2499678525687,2026-03-25 10:00:02,656.51,0.41,6,17.2499678525687,0.163521511817817,658.247957476129,"C700.Apr17",0.0729639736664539,0.00510228403936979,-0.0822706969151089,0.230275671830057
"138742","P",700,2026-04-17,43.4526,43.4526,43.4526,NA,1774447195941,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.226737851742655,658.247957476129,"P700.Apr17",-0.849649226622995,0.00619939955963449,-0.172637879583295,0.387955745745485
"138743","C",701,2026-04-17,0.36,0.36,0.36,6,1774447180766,23.2499678525687,2026-03-25 10:00:02,656.51,0.36,6,17.2499678525687,0.162582061355934,658.247957476129,"C701.Apr17",0.0671321130668669,0.00481317532464331,-0.0767041864063473,0.215979653361584
"138744","P",701,2026-04-17,44.4526,44.4526,44.4526,NA,1774447197454,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.230488343968755,658.247957476129,"P701.Apr17",-0.851222550664182,0.00605586137038969,-0.174365758117914,0.385241819187133
"138745","C",702,2026-04-17,0.32,0.32,0.32,2,1774447163384,23.2499678525687,2026-03-25 10:00:02,656.51,0.32,6,17.2499678525687,0.162092345184647,658.247957476129,"C702.Apr17",0.0621479409302051,0.00454693133064632,-0.0720099443685955,0.20341802517862
"138746","P",702,2026-04-17,45.4526,45.4526,45.4526,NA,1774447200016,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.234218447910389,658.247957476129,"P702.Apr17",-0.852745755859911,0.00591851075328325,-0.176069029283163,0.38259745107919
"138747","C",703,2026-04-17,0.28,0.28,0.28,NA,1774447200511,23.2499678525687,2026-03-25 10:00:02,656.51,0.28,6,17.2499678525687,0.161229492677376,658.247957476129,"C703.Apr17",0.0570058890260759,0.00427208508522015,-0.0669255889276742,0.190104726121041
"138748","P",703,2026-04-17,46.4526,46.4526,46.4526,NA,1774447197454,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.237928659666795,658.247957476129,"P703.Apr17",-0.854221417620303,0.00578696391899885,-0.177748548314389,0.380019660215068
"138749","C",704,2026-04-17,0.25,0.25,0.25,17,1774447163384,23.2499678525687,2026-03-25 10:00:02,656.51,0.25,6,17.2499678525687,0.160993972178549,658.247957476129,"C704.Apr17",0.052856063435205,0.00403025628223475,-0.0629394720348633,0.179081536546224
"138750","P",704,2026-04-17,47.4526,47.4526,47.4526,NA,1774447195941,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.241619450938888,658.247957476129,"P704.Apr17",-0.855651929541011,0.00566086794279735,-0.179405123281702,0.377505644362893
"138751","C",705,2026-04-17,0.23,0.23,0.23,3,1774447180766,23.2499678525687,2026-03-25 10:00:02,656.51,0.23,6,17.2499678525687,0.161584207117557,658.247957476129,"C705.Apr17",0.0498285544527527,0.00383147393595893,-0.0602607655052289,0.170872950962547
"138752","P",705,2026-04-17,48.4526,48.4526,48.4526,NA,1774447195942,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.245291271352908,658.247957476129,"P705.Apr17",-0.85703951900532,0.00553989773445008,-0.181039519688139,0.375052767645176
"138753","C",706,2026-04-17,0.2,0.2,0.2,1,1774447157509,23.2499678525687,2026-03-25 10:00:02,656.51,0.2,6,17.2499678525687,0.160741421650164,658.247957476129,"C706.Apr17",0.0454849640188153,0.0035802311641808,-0.0557131738079866,0.158835438472183
"138754","P",706,2026-04-17,49.4526,49.4526,49.4526,NA,1774447200014,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.24894454787951,658.247957476129,"P706.Apr17",-0.858386263915652,0.00542375334597789,-0.182652459801496,0.372658544111156
"138755","C",707,2026-04-17,0.18,0.18,0.18,17,1774447195429,23.2499678525687,2026-03-25 10:00:02,656.51,0.18,6,17.2499678525687,0.160821805992164,658.247957476129,"C707.Apr17",0.0423259169461367,0.0033765926271283,-0.0525860777049302,0.149876014321841
"138756","P",707,2026-04-17,50.4526,50.4526,50.4526,NA,1774447198464,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.25257968890015,658.247957476129,"P707.Apr17",-0.859694102876472,0.00531215760509069,-0.184244630290472,0.370320631318084
"138757","C",708,2026-04-17,0.1624,0.1624,0.1624,NA,1774447204741,23.2499678525687,2026-03-25 10:00:02,656.51,0.1624,6,17.2499678525687,0.160985665130429,658.247957476129,"C708.Apr17",0.0394332338212229,0.00318489044368894,-0.0496916682876596,0.141511011950427
"138758","P",708,2026-04-17,51.4526,51.4526,51.4526,NA,1774447195943,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.256197084207088,658.247957476129,"P708.Apr17",-0.860964848200496,0.00520485399563548,-0.185816682518734,0.368036817593342
"138759","C",709,2026-04-17,0.1501,0.1501,0.1501,NA,1774447156498,23.2499678525687,2026-03-25 10:00:02,656.51,0.1501,6,17.2499678525687,0.161736138961278,658.247957476129,"C709.Apr17",0.0372496007079113,0.00302624250055413,-0.047647575865151,0.135088795714171
"138760","P",709,2026-04-17,52.4526,52.4526,52.4526,NA,1774447195941,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.259797106746119,658.247957476129,"P709.Apr17",-0.862200195803582,0.00510160477737511,-0.187369235935733,0.365805013628032
"138761","C",710,2026-04-17,0.14,0.14,0.14,18,1774447093804,23.2499678525687,2026-03-25 10:00:02,656.51,0.14,6,17.2499678525687,0.162694867583923,658.247957476129,"C710.Apr17",0.0353726474009239,0.00288374356804958,-0.0459341850883825,0.129490832892772
"138762","P",710,2026-04-17,53.4526,53.4526,53.4526,NA,1774447196950,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.263380113197491,658.247957476129,"P710.Apr17",-0.863401735134155,0.00500218930257708,-0.188902879352247,0.363623242963601
"138763","C",711,2026-04-17,0.131,0.131,0.131,NA,1774447200510,23.2499678525687,2026-03-25 10:00:02,656.51,0.131,6,17.2499678525687,0.16371840280015,658.247957476129,"C711.Apr17",0.0336536885388344,0.00275080020265129,-0.0443605063511889,0.124298268653547
"138764","P",711,2026-04-17,54.4526,54.4526,54.4526,NA,1774447195943,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.266946445137728,658.247957476129,"P711.Apr17",-0.864570957502619,0.00490640251301792,-0.190418173233327,0.361489634429541
"138765","C",712,2026-04-17,0.1221,0.1221,0.1221,3,1774447200511,23.2499678525687,2026-03-25 10:00:02,656.51,0.1221,6,17.2499678525687,0.164642046634108,658.247957476129,"C712.Apr17",0.0319452662621455,0.00262036754880514,-0.0427268221508257,0.119072507981659
"138766","P",712,2026-04-17,55.4526,55.4526,55.4526,NA,1774447195942,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.270496429620543,658.247957476129,"P712.Apr17",-0.865709264080125,0.00481405359018336,-0.19191565092624,0.359402414361448
"138767","C",713,2026-04-17,0.1136,0.1136,0.1136,1,1774447200023,23.2499678525687,2026-03-25 10:00:02,656.51,0.1136,6,17.2499678525687,0.165516691664234,658.247957476129,"C713.Apr17",0.0302913466196193,0.00249436645721271,-0.0410977532684511,0.113949018168594
"138768","P",713,2026-04-17,56.4526,56.4526,56.4526,NA,1774447198977,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.274030380919576,658.247957476129,"P713.Apr17",-0.866817972004064,0.00472496474928159,-0.193395821952064,0.357359901558328
"138769","C",714,2026-04-17,0.1059,0.1059,0.1059,NA,1774447180765,23.2499678525687,2026-03-25 10:00:02,656.51,0.1059,6,17.2499678525687,0.166427762228996,658.247957476129,"C714.Apr17",0.0287563579080333,0.00237590244064393,-0.0395707000395923,0.109134712837481
"138770","P",714,2026-04-17,57.4526,57.4526,57.4526,NA,1774447196951,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.277548600528389,658.247957476129,"P714.Apr17",-0.867898321440851,0.00463897014568441,-0.19485917215316,0.355360499850944
"138771","C",715,2026-04-17,0.0987,0.0987,0.0987,NA,1774447156498,23.2499678525687,2026-03-25 10:00:02,656.51,0.0987,6,17.2499678525687,0.167325704172254,658.247957476129,"C715.Apr17",0.0272955691343244,0.00226274698158516,-0.038086988337994,0.10449780984562
"138772","P",715,2026-04-17,58.4526,58.4526,58.4526,NA,1774447196442,23.2499678525687,2026-03-25 10:00:02,656.51,-0.0374000000000123,6,17.2499678525687,0.281051378322299,658.247957476129,"P715.Apr17",-0.868951480912743,0.00455591489512155,-0.196306165908674,0.353402693282231
"138773","C",716,2026-04-17,0.0917,0.0917,0.0917,NA,1774447200511,23.2499678525687,2026-03-25 10:00:02,656.51,0.0917,6,17.2499678525687,0.168147146916017,658.247957476129,"C716.Apr17",0.0258602577037703,0.00215233764191289,-0.0365787862730447,0.0998868773289416
